,COMB1_Delta,COMB2_Delta,COMB3_Delta,COMB4_Delta,COMB1_Theta,COMB2_Theta,COMB3_Theta,COMB4_Theta,COMB1_Alpha,COMB2_Alpha,COMB3_Alpha,COMB4_Alpha,COMB1_Beta,COMB2_Beta,COMB3_Beta,COMB4_Beta,COMB1_Gamma,COMB2_Gamma,COMB3_Gamma,COMB4_Gamma
0,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
,COMB1_Delta,COMB2_Delta,COMB3_Delta,COMB4_Delta,COMB1_Theta,COMB2_Theta,COMB3_Theta,COMB4_Theta,COMB1_Alpha,COMB2_Alpha,COMB3_Alpha,COMB4_Alpha,COMB1_Beta,COMB2_Beta,COMB3_Beta,COMB4_Beta,COMB1_Gamma,COMB2_Gamma,COMB3_Gamma,COMB4_Gamma
0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
,COMB1_Delta,COMB2_Delta,COMB3_Delta,COMB4_Delta,COMB1_Theta,COMB2_Theta,COMB3_Theta,COMB4_Theta,COMB1_Alpha,COMB2_Alpha,COMB3_Alpha,COMB4_Alpha,COMB1_Beta,COMB2_Beta,COMB3_Beta,COMB4_Beta,COMB1_Gamma,COMB2_Gamma,COMB3_Gamma,COMB4_Gamma
0,1.2246917719841533e-17,-1.1862774872565842e-17,-9.675050692957934e-18,1.4402792436331624e-18,1.2092797193908615e-17,2.3226436931245272e-17,0.0,4.767286989759528e-19,4.3378753666055664e-17,-1.9822590653998866e-17,-9.800875444484786e-18,-7.59134903184327e-18,-1.762770934972118e-17,5.9613302335478046e-18,-1.628878253917239e-17,-4.694699554762786e-18,-5.656201411941515e-18,2.2472375002197232e-18,1.0143816359228627e-17,-9.59096546243988e-18
,COMB1_Delta,COMB2_Delta,COMB3_Delta,COMB4_Delta,COMB1_Theta,COMB2_Theta,COMB3_Theta,COMB4_Theta,COMB1_Alpha,COMB2_Alpha,COMB3_Alpha,COMB4_Alpha,COMB1_Beta,COMB2_Beta,COMB3_Beta,COMB4_Beta,COMB1_Gamma,COMB2_Gamma,COMB3_Gamma,COMB4_Gamma
0,1.2246917719841533e-17,-1.1862774872565842e-17,-9.675050692957934e-18,1.4402792436331624e-18,1.2092797193908615e-17,2.3226436931245272e-17,0.0,4.767286989759528e-19,4.3378753666055664e-17,-1.9822590653998866e-17,-9.800875444484786e-18,-7.59134903184327e-18,-1.762770934972118e-17,5.9613302335478046e-18,-1.628878253917239e-17,-4.694699554762786e-18,-5.656201411941515e-18,2.2472375002197232e-18,1.0143816359228627e-17,-9.59096546243988e-18
,COMB1_Delta,COMB2_Delta,COMB3_Delta,COMB4_Delta,COMB1_Theta,COMB2_Theta,COMB3_Theta,COMB4_Theta,COMB1_Alpha,COMB2_Alpha,COMB3_Alpha,COMB4_Alpha,COMB1_Beta,COMB2_Beta,COMB3_Beta,COMB4_Beta,COMB1_Gamma,COMB2_Gamma,COMB3_Gamma,COMB4_Gamma
0,1.2246917719841533e-17,-1.1862774872565842e-17,-9.675050692957934e-18,1.4402792436331624e-18,1.2092797193908615e-17,2.3226436931245272e-17,0.0,4.767286989759528e-19,4.3378753666055664e-17,-1.9822590653998866e-17,-9.800875444484786e-18,-7.59134903184327e-18,-1.762770934972118e-17,5.9613302335478046e-18,-1.628878253917239e-17,-4.694699554762786e-18,-5.656201411941515e-18,2.2472375002197232e-18,1.0143816359228627e-17,-9.59096546243988e-18
