,COMB1_Delta,COMB2_Delta,COMB3_Delta,COMB4_Delta,COMB1_Theta,COMB2_Theta,COMB3_Theta,COMB4_Theta,COMB1_Alpha,COMB2_Alpha,COMB3_Alpha,COMB4_Alpha,COMB1_Beta,COMB2_Beta,COMB3_Beta,COMB4_Beta,COMB1_Gamma,COMB2_Gamma,COMB3_Gamma,COMB4_Gamma
0,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
,COMB1_Delta,COMB2_Delta,COMB3_Delta,COMB4_Delta,COMB1_Theta,COMB2_Theta,COMB3_Theta,COMB4_Theta,COMB1_Alpha,COMB2_Alpha,COMB3_Alpha,COMB4_Alpha,COMB1_Beta,COMB2_Beta,COMB3_Beta,COMB4_Beta,COMB1_Gamma,COMB2_Gamma,COMB3_Gamma,COMB4_Gamma
0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
,COMB1_Delta,COMB2_Delta,COMB3_Delta,COMB4_Delta,COMB1_Theta,COMB2_Theta,COMB3_Theta,COMB4_Theta,COMB1_Alpha,COMB2_Alpha,COMB3_Alpha,COMB4_Alpha,COMB1_Beta,COMB2_Beta,COMB3_Beta,COMB4_Beta,COMB1_Gamma,COMB2_Gamma,COMB3_Gamma,COMB4_Gamma
0,-7.181459406323668e-18,-4.948146031208006e-19,-2.688421885868306e-18,1.6497766208376246e-17,1.019197333950131e-17,-2.8974895128554677e-17,2.207540881048708e-17,3.264654550508866e-21,-1.5718507709652275e-17,1.1885415760932287e-18,7.635510455920173e-18,8.313511124720868e-18,-1.1352344824174322e-17,4.768824188507444e-18,2.8102218446682106e-18,8.115458537291107e-18,1.0534356268959317e-17,-8.250776602210432e-21,6.082268917265929e-18,2.809662677832943e-18
,COMB1_Delta,COMB2_Delta,COMB3_Delta,COMB4_Delta,COMB1_Theta,COMB2_Theta,COMB3_Theta,COMB4_Theta,COMB1_Alpha,COMB2_Alpha,COMB3_Alpha,COMB4_Alpha,COMB1_Beta,COMB2_Beta,COMB3_Beta,COMB4_Beta,COMB1_Gamma,COMB2_Gamma,COMB3_Gamma,COMB4_Gamma
0,-7.181459406323668e-18,-4.948146031208006e-19,-2.688421885868306e-18,1.6497766208376246e-17,1.019197333950131e-17,-2.8974895128554677e-17,2.207540881048708e-17,3.264654550508866e-21,-1.5718507709652275e-17,1.1885415760932287e-18,7.635510455920173e-18,8.313511124720868e-18,-1.1352344824174322e-17,4.768824188507444e-18,2.8102218446682106e-18,8.115458537291107e-18,1.0534356268959317e-17,-8.250776602210432e-21,6.082268917265929e-18,2.809662677832943e-18
,COMB1_Delta,COMB2_Delta,COMB3_Delta,COMB4_Delta,COMB1_Theta,COMB2_Theta,COMB3_Theta,COMB4_Theta,COMB1_Alpha,COMB2_Alpha,COMB3_Alpha,COMB4_Alpha,COMB1_Beta,COMB2_Beta,COMB3_Beta,COMB4_Beta,COMB1_Gamma,COMB2_Gamma,COMB3_Gamma,COMB4_Gamma
0,-7.181459406323668e-18,-4.948146031208006e-19,-2.688421885868306e-18,1.6497766208376246e-17,1.019197333950131e-17,-2.8974895128554677e-17,2.207540881048708e-17,3.264654550508866e-21,-1.5718507709652275e-17,1.1885415760932287e-18,7.635510455920173e-18,8.313511124720868e-18,-1.1352344824174322e-17,4.768824188507444e-18,2.8102218446682106e-18,8.115458537291107e-18,1.0534356268959317e-17,-8.250776602210432e-21,6.082268917265929e-18,2.809662677832943e-18
