0.000000	11.841947	28.765462	51.828785	78.356198	102.521408	150.823193	265.567286	359.232384	395.025925	523.394759	484.440744	498.605226	671.522596	571.617319	489.695558	535.232341	0.819337	0.995345	0.829651	0.913796	0.821395	0.990087	1.042268	484.003143	265258.094743	36.598473	910.104117	944.457379	99.640234	1746142923.337871	0.000000
1.000000	13.357814	35.177150	60.848518	94.062246	105.139948	154.995755	316.224151	278.891748	318.075886	248.226942	167.466185	120.573868	80.331843	11.994377	-118.322352	-64.212374	0.907808	0.863032	0.956310	0.853859	0.851620	0.802071	1.019218	475.781161	274393.767335	36.594745	1048.334408	950.023998	81.017286	1746142923.347351	0.000000
2.000000	14.959827	40.892303	70.572236	100.248473	106.871183	109.251273	83.918963	52.682229	18.302550	-72.337249	36.864626	-98.460767	57.138566	46.830379	168.892428	346.017208	0.806275	0.915094	0.896481	0.860737	0.842746	0.810707	1.016864	506.163438	267702.793127	36.609701	932.972478	1047.008765	86.901268	1746142923.347400	0.000000
3.000000	16.680898	45.162714	71.600623	86.920167	77.704965	52.342805	26.153905	-52.813976	-48.731169	23.591335	50.763797	185.032991	221.514896	284.591313	439.280202	213.939858	0.941539	0.916167	0.969296	0.914295	0.967425	0.989121	1.021024	475.213287	238844.935934	36.594886	1082.289631	1050.891251	86.513062	1746142923.350015	0.000000
4.000000	18.638603	45.257606	72.886788	69.959408	34.784412	4.051247	-41.665203	-35.216419	55.440934	140.344608	256.179945	238.701690	181.341602	138.009131	40.942574	-146.774338	0.800739	0.903230	0.946537	0.933798	0.961357	0.820438	0.983881	523.534577	229956.266373	36.597476	909.584654	928.464550	88.055219	1746142923.355125	0.000000
5.000000	20.128455	45.536533	58.575473	38.424490	3.367426	-31.780274	-9.983485	88.811750	215.045046	187.452392	160.561879	75.509872	46.113793	-141.024162	-9.646478	238.549187	0.812734	0.915675	0.848967	0.902206	0.975306	0.855320	0.938341	535.064784	243440.840191	36.592396	958.608167	962.284852	99.907199	1746142923.367109	0.000000
6.000000	21.193126	47.853229	46.698950	17.058757	-18.808100	4.053045	82.635959	175.805729	185.188748	130.393780	22.183543	-103.605806	47.698181	167.746958	292.670071	445.833279	0.806622	0.802428	0.912804	0.965532	0.938849	0.819173	1.046438	532.660149	253121.481838	36.601869	1008.751329	991.985851	88.185365	1746142923.367190	0.000000
7.000000	21.507136	44.120632	31.145672	-5.376213	-12.934078	59.912563	170.192590	168.806746	86.844820	5.082082	-58.521132	128.387097	367.018177	273.343423	144.614022	-93.956794	0.886196	0.998468	0.939294	0.833277	0.883373	0.880530	1.034686	463.872294	263934.354234	36.596362	969.028707	1013.446022	89.280523	1746142923.367257	0.000000
8.000000	22.307944	42.927385	16.113736	-12.784245	21.903234	130.528948	174.517193	82.248419	-12.010474	-7.299590	155.067018	295.765575	201.753129	-60.044338	-126.093039	158.790886	0.991978	0.935707	0.868344	0.980670	0.818976	0.941638	0.962693	523.719360	249844.472691	36.595555	1097.276956	1019.143693	91.620187	1746142923.382728	0.000000
9.000000	23.849903	36.621257	1.921716	-12.976255	65.067535	122.977967	111.082814	-9.842706	10.646277	158.819519	308.971166	127.611329	-59.224719	74.538477	222.513275	396.382958	0.816402	0.923027	0.848192	0.925653	0.826916	0.938302	0.977660	502.007803	229793.741508	36.609831	1024.773544	922.841065	87.984862	1746142923.382809	0.000000
10.000000	24.425177	28.874055	-5.462840	9.204332	98.467439	141.344629	15.464645	-44.226403	110.797462	244.493924	110.214185	-109.112005	87.450561	295.717967	187.247231	22.383533	0.978829	0.896312	0.926424	0.899091	0.997381	0.898690	1.055983	513.373808	247454.139775	36.609463	959.236309	934.634885	97.639845	1746142923.382840	0.000000
11.000000	24.334577	22.252839	-7.603274	33.650803	119.022019	70.673667	-21.312946	66.285458	252.674365	115.092420	-69.755663	91.751096	338.153302	177.805836	20.811294	96.186334	0.820888	0.860196	0.879439	0.901136	0.806092	0.835316	1.036218	517.046382	239720.059938	36.598358	1025.035733	1069.283170	84.365387	1746142923.382874	0.000000
12.000000	24.594374	14.780948	-8.778880	60.526639	102.147404	8.671264	20.854282	187.489981	167.791396	-4.318141	26.077841	363.512917	141.357356	-17.796466	163.107201	480.511396	0.990013	0.973617	0.980803	0.876829	0.890203	0.826085	1.074335	458.417316	242942.144623	36.597573	956.703320	956.129068	86.763296	1746142923.399300	0.000000
13.000000	24.038058	8.109803	-7.798555	83.583519	84.442565	-47.966255	75.150940	170.673391	10.753544	-34.999336	272.286465	154.624674	-63.434654	186.790158	320.018192	-45.983904	0.998777	0.892619	0.937777	0.836038	0.860140	0.928277	0.917018	482.940467	276731.207360	36.593501	901.056186	1017.395859	80.503017	1746142923.399493	0.000000
14.000000	23.632919	1.238043	6.356146	86.250449	38.947859	1.411522	173.512893	110.645463	-53.642685	168.509741	159.962046	-1.267260	121.988697	207.928306	48.214228	71.824756	0.946310	0.808505	0.968933	0.919319	0.900105	0.856707	1.025906	463.084885	229163.479796	36.599322	1098.672830	1066.753559	96.701685	1746142923.399523	0.000000
15.000000	22.458835	-0.544004	23.223082	103.924809	-11.869546	32.452593	144.833348	25.030214	61.943891	192.481227	-30.954157	27.921295	264.998883	103.009748	56.864327	600.236428	0.884167	0.881558	0.904001	0.998330	0.899262	0.827389	0.942328	456.818311	229728.817195	36.604349	912.427867	1058.713490	93.048052	1746142923.399550	0.000000
16.000000	22.116842	-4.845040	40.816441	76.476198	-8.683063	92.765208	127.049461	-10.429500	151.410120	129.360112	-27.634315	283.985142	113.181068	27.401481	664.439250	134.098661	0.883341	0.896530	0.840250	0.930346	0.953212	0.957862	0.901928	453.298981	241019.771871	36.602792	1068.597596	1021.919135	97.629390	1746142923.416069	0.000000
17.000000	21.381296	-9.802418	55.923835	54.546415	-3.211082	136.002297	35.395576	28.297203	166.405869	-8.330017	146.254112	257.940309	-99.689122	658.794855	247.579212	47.159062	0.909332	0.949942	0.907388	0.835967	0.800107	0.943480	0.906252	532.759640	275370.822760	36.602806	1008.535497	1083.749470	89.176976	1746142923.416119	0.000000
18.000000	20.153716	-9.319947	69.020532	23.035705	27.527399	151.168714	-14.893133	141.904986	106.785580	12.048292	276.015986	63.324101	329.762906	460.359021	96.134053	330.000533	0.817233	0.942112	0.964582	0.826324	0.863588	0.856928	0.934650	527.526220	233402.785108	36.606867	916.354652	925.829438	99.606587	1746142923.416155	0.000000
19.000000	18.100079	-6.819872	73.777870	4.998130	64.410498	91.829954	-4.727738	189.564401	28.821158	147.340385	133.802375	-35.011884	586.430609	-92.929306	259.262370	113.691164	0.926927	0.845801	0.861727	0.891242	0.806963	0.814655	1.036302	450.019852	231592.097061	36.595887	926.374817	1077.966391	90.435809	1746142923.416189	0.000000
20.000000	17.079681	-4.690314	73.874582	-8.897850	97.530696	24.660872	60.700227	135.649201	17.646350	253.485424	-13.516243	510.103193	158.102693	126.011171	287.836924	-38.946784	0.817712	0.969422	0.896256	0.826142	0.958739	0.888398	1.039752	464.150272	258926.902254	36.598558	931.343068	1083.392045	89.648603	1746142923.432646	0.000000
21.000000	15.378497	2.499370	63.111236	-19.965924	109.552000	-26.759818	162.982444	40.856339	101.964211	124.737396	50.984517	458.790169	-59.202220	225.572159	-150.525856	314.201940	0.900345	0.898409	0.882481	0.808993	0.999693	0.992162	0.922612	538.856995	264952.711431	36.602358	972.652879	1018.543120	90.169600	1746142923.432705	0.000000
22.000000	13.461437	7.732748	59.250082	-1.318886	100.389700	-38.933279	181.032818	-19.599802	218.962363	-70.135143	421.684413	63.612549	186.465923	96.341071	174.600359	175.289539	0.815909	0.882538	0.828032	0.838828	0.807886	0.946071	1.040758	502.482996	238838.350006	36.603201	1049.995655	973.543937	88.959654	1746142923.432733	0.000000
23.000000	11.742064	14.074383	40.444740	23.201590	82.091044	26.733835	111.170863	-10.081670	142.691710	-20.749101	429.745981	5.819675	286.187911	-25.069587	211.007405	-218.744108	0.875286	0.844768	0.929047	0.857358	0.999486	0.849812	1.097033	527.166618	253560.247227	36.591711	994.760396	1048.797516	99.510018	1746142923.432759	0.000000
24.000000	10.000000	21.485121	25.719098	48.557884	36.929422	79.768223	33.189833	124.914252	27.057114	285.087237	67.914867	232.832097	56.593042	306.648783	14.461749	274.384972	0.866153	0.902102	0.930460	0.976898	0.852001	0.958631	1.073836	482.929550	262785.996305	36.598726	986.328240	938.449430	86.899749	1746142923.433986	0.000000
25.000000	8.159759	27.840875	9.215857	68.665827	-9.290417	133.474788	-50.522143	196.891311	-57.294928	399.226525	-2.060220	248.429278	-23.088506	322.738292	120.045324	265.227110	0.851870	0.872531	0.886471	0.819830	0.996968	0.944747	1.093382	486.399522	264797.286471	36.598140	1092.833512	918.676968	80.860009	1746142923.448997	0.000000
26.000000	6.583082	35.625031	2.558357	93.243118	-30.077056	135.257933	-5.088143	179.741134	88.094969	268.375658	128.205401	87.325716	199.489490	-57.868191	468.995222	-140.972890	0.887514	0.900835	0.801872	0.941958	0.916875	0.940036	0.974507	496.267847	261705.553641	36.591234	1040.870012	954.986259	91.930943	1746142923.449075	0.000000
27.000000	4.860808	39.350182	-11.583236	102.208822	2.886164	102.048654	47.717982	52.602383	328.532026	-81.005576	258.458953	-12.455422	323.805701	50.291084	135.576197	276.362222	0.845415	0.909020	0.897417	0.830338	0.979866	0.831154	1.008492	467.000917	228328.717337	36.596439	996.112447	930.450528	98.140781	1746142923.449118	0.000000
28.000000	3.193025	43.201084	-13.552930	90.960154	25.025307	49.547751	133.499938	-45.033969	381.012510	16.413340	135.511014	188.569578	-29.996266	391.834489	21.073212	268.807538	0.801701	0.866546	0.955790	0.930883	0.871629	0.865100	1.029742	502.053742	229878.474248	36.602377	1049.717596	1068.586499	94.918843	1746142923.449148	0.000000
29.000000	1.905026	46.170372	-8.802944	64.163499	61.771962	-2.914173	199.279496	17.463159	115.622862	185.867008	-53.241031	364.210355	9.939630	136.721119	236.203667	-175.895487	0.863947	0.892676	0.903325	0.997292	0.986435	0.920805	0.950985	479.691213	271231.844149	36.601378	1078.519854	970.076816	81.359218	1746142923.466044	0.000000
30.000000	-0.044170	50.200178	1.986952	38.493836	114.387611	-46.840171	119.543578	189.512176	-28.807512	201.357910	41.930403	83.174354	254.350199	-150.452972	272.458259	442.075251	0.966537	0.877925	0.836738	0.965769	0.961726	0.901110	0.947442	497.114899	266004.531222	36.608784	1030.369522	959.962945	99.719733	1746142923.466080	0.000000
31.000000	-0.560175	46.995266	15.600112	8.712688	121.140552	5.952391	52.903279	371.683791	-11.858430	135.338471	268.328124	21.300997	191.357285	233.309447	-151.839489	719.906588	0.987788	0.978474	0.912623	0.998146	0.948745	0.990708	1.048877	540.675769	252803.586028	36.606209	943.073043	991.632899	86.176058	1746142923.466108	0.000000
32.000000	-1.665121	45.299580	28.831552	-17.604727	124.320773	59.854039	8.863609	348.718525	93.109000	25.213853	308.985914	125.568177	-36.319115	274.601786	327.402397	-128.883731	0.965807	0.860842	0.947707	0.905328	0.980629	0.952073	0.918796	543.978774	264867.816517	36.598979	1073.927042	1090.329012	81.343960	1746142923.466145	0.000000
33.000000	-2.387868	40.044081	46.772557	-10.093337	83.937840	127.713754	-48.439772	83.184670	179.223040	-5.827222	51.507966	369.600503	81.274533	-3.789551	836.262813	159.578144	0.846686	0.900987	0.978779	0.809023	0.851604	0.820807	1.097306	527.321943	269415.895897	36.592664	1040.225584	928.304093	96.427318	1746142923.469689	0.000000
34.000000	-3.091936	36.038052	59.465494	-8.489860	37.300197	132.969042	72.659799	-16.422344	163.399579	158.764340	-5.240373	132.727270	294.753947	37.428243	-79.429923	289.054700	0.818773	0.805418	0.870886	0.953321	0.808728	0.876118	1.054314	457.037344	263941.385646	36.602753	1046.295510	931.525856	89.230387	1746142923.485303	0.000000
