,COMB1_Delta,COMB2_Delta,COMB3_Delta,COMB4_Delta,COMB1_Theta,COMB2_Theta,COMB3_Theta,COMB4_Theta,COMB1_Alpha,COMB2_Alpha,COMB3_Alpha,COMB4_Alpha,COMB1_Beta,COMB2_Beta,COMB3_Beta,COMB4_Beta,COMB1_Gamma,COMB2_Gamma,COMB3_Gamma,COMB4_Gamma
0,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
,COMB1_Delta,COMB2_Delta,COMB3_Delta,COMB4_Delta,COMB1_Theta,COMB2_Theta,COMB3_Theta,COMB4_Theta,COMB1_Alpha,COMB2_Alpha,COMB3_Alpha,COMB4_Alpha,COMB1_Beta,COMB2_Beta,COMB3_Beta,COMB4_Beta,COMB1_Gamma,COMB2_Gamma,COMB3_Gamma,COMB4_Gamma
0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
,COMB1_Delta,COMB2_Delta,COMB3_Delta,COMB4_Delta,COMB1_Theta,COMB2_Theta,COMB3_Theta,COMB4_Theta,COMB1_Alpha,COMB2_Alpha,COMB3_Alpha,COMB4_Alpha,COMB1_Beta,COMB2_Beta,COMB3_Beta,COMB4_Beta,COMB1_Gamma,COMB2_Gamma,COMB3_Gamma,COMB4_Gamma
0,2.4171567104344975e-17,-1.9911711893742463e-17,-1.545066299833583e-17,-3.249382829453917e-17,-6.6573021722685e-17,1.8450527846888404e-17,-1.437051336302148e-18,-9.048962831123908e-18,1.2362106032434327e-19,2.5726254716103934e-17,4.261848618690419e-17,2.613630847236625e-18,4.720586649783695e-18,-8.30570014583009e-18,-2.309168241844176e-18,-1.0855878966318342e-18,1.5272974934328362e-18,-5.6377375889701224e-18,3.526194442485417e-18,-2.4264415108612904e-17
,COMB1_Delta,COMB2_Delta,COMB3_Delta,COMB4_Delta,COMB1_Theta,COMB2_Theta,COMB3_Theta,COMB4_Theta,COMB1_Alpha,COMB2_Alpha,COMB3_Alpha,COMB4_Alpha,COMB1_Beta,COMB2_Beta,COMB3_Beta,COMB4_Beta,COMB1_Gamma,COMB2_Gamma,COMB3_Gamma,COMB4_Gamma
0,2.4171567104344975e-17,-1.9911711893742463e-17,-1.545066299833583e-17,-3.249382829453917e-17,-6.6573021722685e-17,1.8450527846888404e-17,-1.437051336302148e-18,-9.048962831123908e-18,1.2362106032434327e-19,2.5726254716103934e-17,4.261848618690419e-17,2.613630847236625e-18,4.720586649783695e-18,-8.30570014583009e-18,-2.309168241844176e-18,-1.0855878966318342e-18,1.5272974934328362e-18,-5.6377375889701224e-18,3.526194442485417e-18,-2.4264415108612904e-17
,COMB1_Delta,COMB2_Delta,COMB3_Delta,COMB4_Delta,COMB1_Theta,COMB2_Theta,COMB3_Theta,COMB4_Theta,COMB1_Alpha,COMB2_Alpha,COMB3_Alpha,COMB4_Alpha,COMB1_Beta,COMB2_Beta,COMB3_Beta,COMB4_Beta,COMB1_Gamma,COMB2_Gamma,COMB3_Gamma,COMB4_Gamma
0,2.4171567104344975e-17,-1.9911711893742463e-17,-1.545066299833583e-17,-3.249382829453917e-17,-6.6573021722685e-17,1.8450527846888404e-17,-1.437051336302148e-18,-9.048962831123908e-18,1.2362106032434327e-19,2.5726254716103934e-17,4.261848618690419e-17,2.613630847236625e-18,4.720586649783695e-18,-8.30570014583009e-18,-2.309168241844176e-18,-1.0855878966318342e-18,1.5272974934328362e-18,-5.6377375889701224e-18,3.526194442485417e-18,-2.4264415108612904e-17
