,COMB1_Delta,COMB2_Delta,COMB3_Delta,COMB4_Delta,COMB1_Theta,COMB2_Theta,COMB3_Theta,COMB4_Theta,COMB1_Alpha,COMB2_Alpha,COMB3_Alpha,COMB4_Alpha,COMB1_Beta,COMB2_Beta,COMB3_Beta,COMB4_Beta,COMB1_Gamma,COMB2_Gamma,COMB3_Gamma,COMB4_Gamma
0,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
,COMB1_Delta,COMB2_Delta,COMB3_Delta,COMB4_Delta,COMB1_Theta,COMB2_Theta,COMB3_Theta,COMB4_Theta,COMB1_Alpha,COMB2_Alpha,COMB3_Alpha,COMB4_Alpha,COMB1_Beta,COMB2_Beta,COMB3_Beta,COMB4_Beta,COMB1_Gamma,COMB2_Gamma,COMB3_Gamma,COMB4_Gamma
0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
,COMB1_Delta,COMB2_Delta,COMB3_Delta,COMB4_Delta,COMB1_Theta,COMB2_Theta,COMB3_Theta,COMB4_Theta,COMB1_Alpha,COMB2_Alpha,COMB3_Alpha,COMB4_Alpha,COMB1_Beta,COMB2_Beta,COMB3_Beta,COMB4_Beta,COMB1_Gamma,COMB2_Gamma,COMB3_Gamma,COMB4_Gamma
0,0.5270027259912139,0.20723949815257892,0.5119559795401761,0.23950367424049335,0.10247651847378209,0.030921693236887142,0.06907389294722893,0.033023343976506886,0.045280027162485074,0.028334853228657607,0.0799341547829411,0.09517807827739723,0.015004834084684202,0.03892979342193214,0.016156540025821536,0.032054607851846155,0.025152097451507753,0.013798478181788284,0.0389329181927507,-0.004999910997791978
,COMB1_Delta,COMB2_Delta,COMB3_Delta,COMB4_Delta,COMB1_Theta,COMB2_Theta,COMB3_Theta,COMB4_Theta,COMB1_Alpha,COMB2_Alpha,COMB3_Alpha,COMB4_Alpha,COMB1_Beta,COMB2_Beta,COMB3_Beta,COMB4_Beta,COMB1_Gamma,COMB2_Gamma,COMB3_Gamma,COMB4_Gamma
0,0.5880301091220514,0.3173352910079091,0.6250493181675684,0.36811051570083625,0.10750625758381667,0.045448860437875854,0.07363658641245313,0.03444696677092844,0.05985847469365668,0.025348263545365755,0.017467048522495393,0.030137654160285465,0.022403177396306144,0.027611851672323252,4.953401446137359e-05,0.01905080408549215,0.05170879063916514,0.005912156889795428,0.056134252186835404,0.011945119556731486
,COMB1_Delta,COMB2_Delta,COMB3_Delta,COMB4_Delta,COMB1_Theta,COMB2_Theta,COMB3_Theta,COMB4_Theta,COMB1_Alpha,COMB2_Alpha,COMB3_Alpha,COMB4_Alpha,COMB1_Beta,COMB2_Beta,COMB3_Beta,COMB4_Beta,COMB1_Gamma,COMB2_Gamma,COMB3_Gamma,COMB4_Gamma
0,0.6320200788838823,0.22133557412324,0.3837969964923123,0.11382548416032397,0.07121837899030486,0.04568760244921304,0.01694117202574103,0.01733572542466449,0.04472331664506609,0.025760605142648184,0.032045509557203714,0.0463950903432693,-0.0017532432318299808,0.033163856232533775,0.03165746666716715,0.03255452217409705,0.05855580376929529,0.009714967057003207,0.06107664997894934,0.002385870630914549
