,COMB1_Delta,COMB2_Delta,COMB3_Delta,COMB4_Delta,COMB1_Theta,COMB2_Theta,COMB3_Theta,COMB4_Theta,COMB1_Alpha,COMB2_Alpha,COMB3_Alpha,COMB4_Alpha,COMB1_Beta,COMB2_Beta,COMB3_Beta,COMB4_Beta,COMB1_Gamma,COMB2_Gamma,COMB3_Gamma,COMB4_Gamma
0,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
,COMB1_Delta,COMB2_Delta,COMB3_Delta,COMB4_Delta,COMB1_Theta,COMB2_Theta,COMB3_Theta,COMB4_Theta,COMB1_Alpha,COMB2_Alpha,COMB3_Alpha,COMB4_Alpha,COMB1_Beta,COMB2_Beta,COMB3_Beta,COMB4_Beta,COMB1_Gamma,COMB2_Gamma,COMB3_Gamma,COMB4_Gamma
0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
,COMB1_Delta,COMB2_Delta,COMB3_Delta,COMB4_Delta,COMB1_Theta,COMB2_Theta,COMB3_Theta,COMB4_Theta,COMB1_Alpha,COMB2_Alpha,COMB3_Alpha,COMB4_Alpha,COMB1_Beta,COMB2_Beta,COMB3_Beta,COMB4_Beta,COMB1_Gamma,COMB2_Gamma,COMB3_Gamma,COMB4_Gamma
0,0.008524331342499416,-0.028305714112093552,0.018342257807044602,0.004214096111686346,-0.0030658926442823473,0.04231700271681899,-0.019787934588609026,0.006765297562814939,-0.015018893129226513,-0.009462070031337838,0.05930915300656281,0.0549478585772728,0.011145296755568069,0.006232079187885262,0.024948262608948082,0.009457657237647868,0.024891214424705838,0.018588193993048646,0.004578558654054044,-0.02020114204309739
,COMB1_Delta,COMB2_Delta,COMB3_Delta,COMB4_Delta,COMB1_Theta,COMB2_Theta,COMB3_Theta,COMB4_Theta,COMB1_Alpha,COMB2_Alpha,COMB3_Alpha,COMB4_Alpha,COMB1_Beta,COMB2_Beta,COMB3_Beta,COMB4_Beta,COMB1_Gamma,COMB2_Gamma,COMB3_Gamma,COMB4_Gamma
0,0.10950708661613662,0.03305004297155226,0.15149795089389237,0.07127357231041351,0.015650893708760973,0.04531687426407013,-0.031763496547515195,-0.007713364687933755,-0.002727416539069851,0.02607697374186193,0.016702291553583548,0.027095351115129583,0.033962062906830535,0.04072624130106415,0.012905178084108362,0.011019333806444447,0.02452403189266394,0.01368575090006167,0.03163233525513386,0.008123583536770415
,COMB1_Delta,COMB2_Delta,COMB3_Delta,COMB4_Delta,COMB1_Theta,COMB2_Theta,COMB3_Theta,COMB4_Theta,COMB1_Alpha,COMB2_Alpha,COMB3_Alpha,COMB4_Alpha,COMB1_Beta,COMB2_Beta,COMB3_Beta,COMB4_Beta,COMB1_Gamma,COMB2_Gamma,COMB3_Gamma,COMB4_Gamma
0,0.13968029811892876,0.02094561175626786,0.08482676610068479,0.034085141891333666,-0.12120770998576626,0.014128114067422084,-0.05711855698450971,0.01983666385028604,-0.037160269818715355,-0.0011133729410628887,0.03490915479825901,0.05005853217114668,0.02150359114664027,0.0351249638305296,0.021464449277964533,0.008332072152443961,-0.029098082922868043,-0.01429059579417716,0.017408470655314832,-0.0005783796570591547
