,COMB1_Delta,COMB2_Delta,COMB3_Delta,COMB4_Delta,COMB1_Theta,COMB2_Theta,COMB3_Theta,COMB4_Theta,COMB1_Alpha,COMB2_Alpha,COMB3_Alpha,COMB4_Alpha,COMB1_Beta,COMB2_Beta,COMB3_Beta,COMB4_Beta,COMB1_Gamma,COMB2_Gamma,COMB3_Gamma,COMB4_Gamma
0,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
,COMB1_Delta,COMB2_Delta,COMB3_Delta,COMB4_Delta,COMB1_Theta,COMB2_Theta,COMB3_Theta,COMB4_Theta,COMB1_Alpha,COMB2_Alpha,COMB3_Alpha,COMB4_Alpha,COMB1_Beta,COMB2_Beta,COMB3_Beta,COMB4_Beta,COMB1_Gamma,COMB2_Gamma,COMB3_Gamma,COMB4_Gamma
0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
,COMB1_Delta,COMB2_Delta,COMB3_Delta,COMB4_Delta,COMB1_Theta,COMB2_Theta,COMB3_Theta,COMB4_Theta,COMB1_Alpha,COMB2_Alpha,COMB3_Alpha,COMB4_Alpha,COMB1_Beta,COMB2_Beta,COMB3_Beta,COMB4_Beta,COMB1_Gamma,COMB2_Gamma,COMB3_Gamma,COMB4_Gamma
0,-0.1358327294657722,-0.08105804155175325,-0.1266436912409605,-0.06047004468547545,0.053354838279459686,0.051423981685397795,-0.04790945544634836,-0.0069807473242173256,-0.014764616725910396,0.02854497425685094,-0.0005002569408987557,0.002153709944158401,0.0279471523236151,-0.0001836302974153671,0.0019381947550055512,0.0018580564010912948,0.02712633998169779,0.04026676192190859,0.012657651324165638,0.02602544593245831
,COMB1_Delta,COMB2_Delta,COMB3_Delta,COMB4_Delta,COMB1_Theta,COMB2_Theta,COMB3_Theta,COMB4_Theta,COMB1_Alpha,COMB2_Alpha,COMB3_Alpha,COMB4_Alpha,COMB1_Beta,COMB2_Beta,COMB3_Beta,COMB4_Beta,COMB1_Gamma,COMB2_Gamma,COMB3_Gamma,COMB4_Gamma
0,0.09918560776631753,0.06335967661054388,0.012705758853040297,-0.011301607656390303,0.09860307753454958,0.04422548609274118,-0.051025524058310796,0.004852173798543511,0.06174834972499745,0.024675226122528475,-0.012216219947794715,-0.03586447746797744,-0.01233094486780672,0.005638828245619871,-0.0036583055753103798,0.023008067494347424,0.005540768469775843,0.0176490690020092,0.009432517595489399,0.021424547542842023
,COMB1_Delta,COMB2_Delta,COMB3_Delta,COMB4_Delta,COMB1_Theta,COMB2_Theta,COMB3_Theta,COMB4_Theta,COMB1_Alpha,COMB2_Alpha,COMB3_Alpha,COMB4_Alpha,COMB1_Beta,COMB2_Beta,COMB3_Beta,COMB4_Beta,COMB1_Gamma,COMB2_Gamma,COMB3_Gamma,COMB4_Gamma
0,0.09512522121640771,0.10466735739720974,0.012281927801594926,0.032643200308679364,0.06983302274017003,0.046307900794077386,-0.01404338603243261,0.013231289420065259,0.048181273249513726,0.0015223505150942559,-0.021630587937480635,-0.06357024380972039,0.015645141809408555,0.016170717327459203,0.030390773209801627,0.041481462059986145,0.004355289357082459,0.014457869972060411,0.010477971856127486,0.026017861187781884
