,COMB1_Delta,COMB2_Delta,COMB3_Delta,COMB4_Delta,COMB1_Theta,COMB2_Theta,COMB3_Theta,COMB4_Theta,COMB1_Alpha,COMB2_Alpha,COMB3_Alpha,COMB4_Alpha,COMB1_Beta,COMB2_Beta,COMB3_Beta,COMB4_Beta,COMB1_Gamma,COMB2_Gamma,COMB3_Gamma,COMB4_Gamma
0,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
,COMB1_Delta,COMB2_Delta,COMB3_Delta,COMB4_Delta,COMB1_Theta,COMB2_Theta,COMB3_Theta,COMB4_Theta,COMB1_Alpha,COMB2_Alpha,COMB3_Alpha,COMB4_Alpha,COMB1_Beta,COMB2_Beta,COMB3_Beta,COMB4_Beta,COMB1_Gamma,COMB2_Gamma,COMB3_Gamma,COMB4_Gamma
0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
,COMB1_Delta,COMB2_Delta,COMB3_Delta,COMB4_Delta,COMB1_Theta,COMB2_Theta,COMB3_Theta,COMB4_Theta,COMB1_Alpha,COMB2_Alpha,COMB3_Alpha,COMB4_Alpha,COMB1_Beta,COMB2_Beta,COMB3_Beta,COMB4_Beta,COMB1_Gamma,COMB2_Gamma,COMB3_Gamma,COMB4_Gamma
0,0.028135733784657918,0.0022191695836665574,0.08459412675627737,0.04023935421229122,0.06437213402944866,0.03102448189723678,-0.0045867671886715995,-0.01806264339847702,0.0004203153307069385,0.023934416172508775,0.07721565802497261,0.0566862832693776,0.01902844216546932,-0.027339002516532023,0.007311796891583773,-0.03486134330972581,-0.0052625487709395905,0.039190096616562475,-0.009808021572331115,0.00031581605511497694
,COMB1_Delta,COMB2_Delta,COMB3_Delta,COMB4_Delta,COMB1_Theta,COMB2_Theta,COMB3_Theta,COMB4_Theta,COMB1_Alpha,COMB2_Alpha,COMB3_Alpha,COMB4_Alpha,COMB1_Beta,COMB2_Beta,COMB3_Beta,COMB4_Beta,COMB1_Gamma,COMB2_Gamma,COMB3_Gamma,COMB4_Gamma
0,0.07102784240603689,0.1023762862830715,0.09297679793731373,0.08659947228584446,0.02855218968097328,0.04967121151655297,0.024832929060390634,0.05612085939706736,0.016106269973165013,-0.016464930382465978,0.04038891607707046,0.0023868074197364933,0.00193652221063879,-0.02695816803420928,0.03648643009279012,0.00046945252023919485,0.030659033668808518,0.018755000495275242,0.009298014181191661,0.0027260823078236397
,COMB1_Delta,COMB2_Delta,COMB3_Delta,COMB4_Delta,COMB1_Theta,COMB2_Theta,COMB3_Theta,COMB4_Theta,COMB1_Alpha,COMB2_Alpha,COMB3_Alpha,COMB4_Alpha,COMB1_Beta,COMB2_Beta,COMB3_Beta,COMB4_Beta,COMB1_Gamma,COMB2_Gamma,COMB3_Gamma,COMB4_Gamma
0,0.0387780708989554,0.013830797016586524,0.10054187180453679,-0.004949007383623346,0.07081974500596049,0.04970740920184021,0.03480989173013911,0.05204119572866945,-0.0022224129164647027,0.008229517750658426,0.03237573516439812,0.0027251889944765115,0.001496072260910513,-0.029137774582524638,-0.02799788707616184,-0.058059879898225926,0.026787644881669896,0.00036758329601723253,0.008303291931879385,-0.014195425575586196
