,COMB1_Delta,COMB2_Delta,COMB3_Delta,COMB4_Delta,COMB1_Theta,COMB2_Theta,COMB3_Theta,COMB4_Theta,COMB1_Alpha,COMB2_Alpha,COMB3_Alpha,COMB4_Alpha,COMB1_Beta,COMB2_Beta,COMB3_Beta,COMB4_Beta,COMB1_Gamma,COMB2_Gamma,COMB3_Gamma,COMB4_Gamma
0,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
,COMB1_Delta,COMB2_Delta,COMB3_Delta,COMB4_Delta,COMB1_Theta,COMB2_Theta,COMB3_Theta,COMB4_Theta,COMB1_Alpha,COMB2_Alpha,COMB3_Alpha,COMB4_Alpha,COMB1_Beta,COMB2_Beta,COMB3_Beta,COMB4_Beta,COMB1_Gamma,COMB2_Gamma,COMB3_Gamma,COMB4_Gamma
0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
,COMB1_Delta,COMB2_Delta,COMB3_Delta,COMB4_Delta,COMB1_Theta,COMB2_Theta,COMB3_Theta,COMB4_Theta,COMB1_Alpha,COMB2_Alpha,COMB3_Alpha,COMB4_Alpha,COMB1_Beta,COMB2_Beta,COMB3_Beta,COMB4_Beta,COMB1_Gamma,COMB2_Gamma,COMB3_Gamma,COMB4_Gamma
0,-1.2501766276286963e-17,-2.145686510329207e-17,1.0045808243073304e-17,-6.618764301717651e-18,2.2558861258945167e-17,-3.215361284585153e-17,-1.5449256499065393e-18,2.1007091381183444e-17,9.17489818219959e-18,3.673815577262424e-20,-3.3300290306495065e-17,-1.4686130438585005e-17,1.7183207402198422e-17,-1.5100087929067278e-18,4.263715544867119e-19,3.6289490716135726e-18,-8.469099317262022e-18,5.921787235398956e-18,-9.342064168636883e-18,1.3433228073984983e-17
,COMB1_Delta,COMB2_Delta,COMB3_Delta,COMB4_Delta,COMB1_Theta,COMB2_Theta,COMB3_Theta,COMB4_Theta,COMB1_Alpha,COMB2_Alpha,COMB3_Alpha,COMB4_Alpha,COMB1_Beta,COMB2_Beta,COMB3_Beta,COMB4_Beta,COMB1_Gamma,COMB2_Gamma,COMB3_Gamma,COMB4_Gamma
0,-1.2501766276286963e-17,-2.145686510329207e-17,1.0045808243073304e-17,-6.618764301717651e-18,2.2558861258945167e-17,-3.215361284585153e-17,-1.5449256499065393e-18,2.1007091381183444e-17,9.17489818219959e-18,3.673815577262424e-20,-3.3300290306495065e-17,-1.4686130438585005e-17,1.7183207402198422e-17,-1.5100087929067278e-18,4.263715544867119e-19,3.6289490716135726e-18,-8.469099317262022e-18,5.921787235398956e-18,-9.342064168636883e-18,1.3433228073984983e-17
,COMB1_Delta,COMB2_Delta,COMB3_Delta,COMB4_Delta,COMB1_Theta,COMB2_Theta,COMB3_Theta,COMB4_Theta,COMB1_Alpha,COMB2_Alpha,COMB3_Alpha,COMB4_Alpha,COMB1_Beta,COMB2_Beta,COMB3_Beta,COMB4_Beta,COMB1_Gamma,COMB2_Gamma,COMB3_Gamma,COMB4_Gamma
0,-1.2501766276286963e-17,-2.145686510329207e-17,1.0045808243073304e-17,-6.618764301717651e-18,2.2558861258945167e-17,-3.215361284585153e-17,-1.5449256499065393e-18,2.1007091381183444e-17,9.17489818219959e-18,3.673815577262424e-20,-3.3300290306495065e-17,-1.4686130438585005e-17,1.7183207402198422e-17,-1.5100087929067278e-18,4.263715544867119e-19,3.6289490716135726e-18,-8.469099317262022e-18,5.921787235398956e-18,-9.342064168636883e-18,1.3433228073984983e-17
