0.000000	11.741511	29.125359	47.499097	77.506916	108.237751	123.743517	315.208116	379.931796	393.490550	473.330535	469.632847	547.120029	524.554515	593.010017	646.527166	539.886433	0.965645	0.984051	0.810520	0.933790	0.881422	0.856084	0.992389	537.367194	241497.936633	36.590787	928.319513	987.745108	95.485514	1745696205.882327	0.000000
1.000000	13.357214	35.060397	66.131461	97.186431	128.958170	159.277020	330.472978	305.797845	318.374938	227.606234	186.116282	130.799461	-7.556428	-14.410853	22.553251	-198.049520	0.896822	0.979528	0.909822	0.853042	0.884996	0.913727	1.041929	453.749104	268152.184746	36.604888	1025.030669	933.235330	83.299779	1745696205.891709	0.000000
2.000000	15.378181	40.850095	73.918499	90.524662	103.355490	109.838916	87.222322	62.690863	-7.342008	-17.172989	20.686428	-56.549073	11.859160	79.577607	167.841548	259.231093	0.938308	0.911392	0.911269	0.963631	0.983334	0.854068	1.098307	496.195791	242385.155364	36.597047	1001.743782	972.539784	98.079854	1745696205.891759	0.000000
3.000000	16.712055	45.599019	70.176851	80.344818	82.341820	49.257154	2.907696	-42.820090	-17.930797	48.667606	62.991157	145.841924	230.442150	399.002955	389.715915	249.418797	0.924490	0.867033	0.920696	0.957170	0.975433	0.942400	0.982404	493.222206	274965.058691	36.592632	1098.020335	1012.715555	92.087772	1745696205.893908	0.000000
4.000000	18.692484	48.560054	73.281937	69.678528	35.281716	-16.687112	-35.848505	-4.558015	61.851870	174.765509	286.081615	197.449120	197.046674	134.163920	-39.327915	111.741417	0.948221	0.997917	0.890676	0.882710	0.997124	0.913336	0.951054	546.381584	235271.701540	36.590757	964.091778	934.798446	87.029074	1745696205.907785	0.000000
5.000000	19.472649	49.548140	55.866100	38.469301	5.783314	-33.581240	-16.187606	92.278422	169.682170	188.219763	213.535022	96.356731	71.051354	40.453571	-2.670297	234.090415	0.907104	0.866479	0.928971	0.907800	0.812232	0.837316	1.041439	479.628082	235142.462497	36.591478	905.950059	1076.559864	94.146886	1745696205.907865	0.000000
6.000000	20.470383	47.737555	44.367794	6.086622	-12.734771	-6.924970	91.823147	141.666406	254.401668	136.836575	-10.714123	3.211203	82.099898	267.635978	280.404036	343.027484	0.853834	0.925106	0.860978	0.826539	0.906803	0.961789	1.040557	496.999741	256626.748439	36.594970	1024.247964	1081.480034	85.613293	1745696205.907919	0.000000
7.000000	22.121449	45.267811	31.156208	-4.707489	-19.911928	59.904269	130.675802	205.581034	86.904994	16.695624	-5.775139	124.621651	337.014990	213.555845	131.210530	-182.557315	0.996823	0.872616	0.908273	0.895076	0.985223	0.947062	0.911255	461.007519	264471.672083	36.609953	944.711066	901.540326	89.147308	1745696205.923689	0.000000
8.000000	22.662825	39.047527	14.137133	-13.655275	23.486578	116.992650	183.156595	82.992514	-72.160636	18.071902	159.189513	251.099245	232.829698	-30.118420	47.030637	159.028458	0.928963	0.860000	0.889416	0.980207	0.998322	0.965928	0.957360	496.824331	255232.004443	36.593205	935.697876	971.807552	92.815571	1745696205.923734	0.000000
9.000000	24.046239	34.174319	3.833320	-18.574170	65.399532	157.613311	102.278179	-5.589335	-16.090870	144.212197	331.952006	127.114919	-10.955797	29.546758	309.483382	288.128555	0.860210	0.992870	0.986029	0.901918	0.875669	0.911272	1.021515	456.244824	271465.652403	36.597801	1049.496089	1046.673861	87.657980	1745696205.923762	0.000000
