,MV1,MV2,MV3,MV4,MV5,MV6,MV7,MV8,MV9,MV10,MV11,MV12,MV13,MV14,MV15,MV16
0,0.4682929393825434,3.5266793752129524,8.19901900638731,14.963224406290644,22.947660670817353,22.62942928536263,117.61495100999355,111.29687377017682,145.38975783988366,145.3106387484232,168.0605998236053,142.56902143533776,158.90774654494518,119.16724906010644,181.15969333234383,153.04739052264947
1,1.916458417297676,11.342837109389428,25.42922046519088,48.707052684110096,73.45079215026175,65.45746241666563,285.7641842083111,257.73979821391254,301.3410212671398,277.40351001824155,290.2869693633844,234.92844356357176,175.06517509365096,125.83579316638364,177.82022367626956,187.63379787472002
2,3.8384493295358366,16.999254059895815,35.85362154182703,63.32614104819505,85.21149831594025,56.77767514199208,139.1436018030804,86.90984039633086,53.88146399436431,-25.831612550060328,-49.42804345398832,-13.566313121448474,-266.9573307519411,-182.64232570077718,-222.96167917901406,-73.91496319446233
3,5.465254214791731,22.32698464156746,42.9612629816439,52.34458989840083,45.873640289193006,4.654247573592741,-84.61898280790626,-134.37870089628365,-165.72223367681545,-212.17073453783166,-153.6781858167144,-46.34484480811625,-183.25535622029923,-26.084973122723795,-50.833094537406396,45.38876116791363
4,6.970310370173511,26.87818901050059,43.90707821092752,36.812795655563406,4.072953236541025,-42.73544578402763,-68.93159529482614,-105.46062493215152,-63.992757616548715,20.96961050095149,104.72361648282913,62.80828705040801,226.26740312495008,227.23308598863514,36.979034120428764,-75.85444259432393
5,8.508051524867295,26.623718518799578,31.315885215855474,10.949162985985822,-35.60869546288211,-93.22841683508875,-67.99437918009403,-73.28787378749143,13.558525595581386,62.14418210513577,71.02849698774003,-60.73754786520249,-66.10391309947983,-180.25561064907168,-293.2073797362775,-364.27017472957664
6,9.293271446446724,25.823381335315958,20.462723847820598,-20.693350023599464,-68.20726402093237,-82.43398470333631,-34.01709407159524,42.716835709476754,119.71750378200932,15.458329177714404,-41.77319182647693,-45.62035703708966,-232.72602991379893,-187.65705662775895,102.13519922636294,109.39957916129151
7,10.074075918246848,23.18974069695139,5.618557775206796,-40.72496856249222,-71.704136480805,-14.403378570919358,77.28069110463866,134.57799206448453,78.1295675804015,-34.004119383453144,-174.77909565792334,-37.191168100733194,59.04357552398437,172.3729851173042,174.56726241532976,-30.794097311022142
8,11.194292378393612,20.143079492878655,-10.870983393426059,-51.56106311537019,-37.83473140519436,29.482390340262555,99.40960919132795,24.25994146711696,-84.46593978043575,-143.8924873925398,-84.41937217981013,-12.025384847571331,164.00152366198438,34.35790943448865,-208.7893591059543,-286.7185594247246
9,11.753023882006886,16.277485776022218,-24.38746222000634,-56.10441428251306,-1.178346729722989,63.536079182805565,50.02149083403083,-58.18778648507168,-107.94021159281601,-36.26894070518483,172.33990727992204,38.316389506888754,-37.702828673278646,-237.2568701246537,4.815510681565456,186.34555385903127
10,12.746519669326545,9.602492218925363,-38.24284095479993,-40.42545901269682,33.008391402098596,73.58911377280805,-18.722915259602814,-119.08972804212635,-79.2726746063181,123.43716371153505,57.38392241480642,-70.55826094748954,-162.1540850056934,-49.21526847345649,217.9536658089438,58.63791921329198
11,13.129098693428716,3.2357378260501264,-39.53466357761317,-18.71257457198817,69.33758700854241,37.75514343838972,-72.57956196465875,-105.01346794306983,78.33269886075641,112.4636462501212,-104.73661108236229,-64.44469883057764,19.292173080059115,204.7120293173416,-26.999579078774104,-182.7672024588337
12,12.698384926949643,-3.9558392591902702,-43.22603406724875,6.074603071817364,65.01329784139011,-27.513261638148265,-90.7348229045183,30.6406695654332,135.20304307044853,-59.049913483334876,-117.19179044005068,-27.15619247574432,94.84802392514536,-135.24030036767726,-185.2934825331247,125.5773497937032
13,12.764727220607881,-10.750847327663223,-44.61506444598899,34.975621385271324,40.79548921056471,-80.25427125161218,-34.88680491614741,67.48875503582121,-32.40243559217333,-177.19231700646287,-32.35685167733118,-42.06490671089523,-50.07678613637728,-238.26231502079986,137.70300028810254,220.8181126718216
14,12.004472959148984,-17.847254269895075,-27.282886846599922,44.1556612732993,0.8990959797754385,-70.65172842115567,33.10669247084388,25.325715881830547,-128.86400805251833,-22.73967745248774,106.50908508491057,-46.624722826437846,-83.73748552356983,145.4158180965378,180.20859341503763,-103.40658003571619
15,11.644849435966762,-22.276615925722353,-12.309840656691904,44.72408984423987,-43.69144585870254,-38.04206977618878,76.65788468857954,-35.22460239145994,-106.64222335372233,126.3460065221866,47.876901228115,-80.99279616644208,74.70149256478697,100.4774435467719,-152.80237733401077,249.0312964348314
16,11.367008905991838,-25.44192059902025,0.46956547192371545,39.54660978354332,-55.27050162656474,5.485943605052967,94.27589276814251,-132.21569778909043,34.378557482929864,50.993870561238964,-119.24085669465603,-15.902868273473814,101.34888862311738,-210.7543127981521,218.73755591443296,573.7716923876626
17,9.776769348925882,-29.591770788460963,15.708237988717883,22.874735635571824,-58.50390218700477,69.13932380025534,7.181207025664662,-106.03176204140391,150.126025438155,-86.59663916429099,-75.24483921621959,20.451180144610134,-171.3325618499823,4.119894274942624,527.1626956733967,-202.81989373880265
18,8.636200148191847,-28.068603552274908,26.73295956283323,-4.457742984446213,-42.66259114316108,81.00625982079418,-95.07176863435689,7.92840229703279,67.40563429105623,-154.82155818304318,90.7841600761958,-42.44760292449155,-121.41700521500019,522.7200998658576,-107.73860292343284,-43.957918640171556
19,7.092452852885344,-28.600586361763362,37.360777303635814,-29.674466239242747,-9.232691257285296,34.32191015119457,-119.79240352164561,65.68972023532524,-65.36202113002037,-50.72410781122835,72.88722401000268,-7.325157079200835,419.9059229797423,162.2783772871603,-157.44892591110192,335.7605566519105
20,5.324273157122661,-27.139376234490555,44.9152190103473,-39.51783207870403,29.136013684575573,-3.17187197206556,-63.923576148717075,79.53292418366254,-126.48140555177542,144.49021647267136,-113.48758508096125,82.63482637067182,315.450320209957,-300.3739236902222,252.3220222852501,-254.52165341207046
21,4.201314395481859,-18.21316976058779,40.94402951639154,-55.793197200353006,54.586084534871134,-57.83206175386783,43.215287092310064,-4.446624602347583,-94.68951286383162,97.55829459361712,-183.55332115516558,222.57417227877522,-286.72781427708117,174.43219464158938,-44.634464200219554,4.5608960336790005
22,2.288746178564679,-15.735380293826893,27.434528369039754,-61.939587119407406,49.69406767696819,-99.42235152157241,92.26423368410724,-112.82570522948754,67.95211528983418,-127.28716965617468,124.03415317962754,128.93107392948832,-136.09702792878284,201.74738575466773,-124.70192632067847,200.6625351161474
23,0.3602107881399661,-11.148882284027877,15.300296356707577,-32.87301246070501,38.024064539014944,-57.72736952381467,79.64111605300059,-109.94586035472639,158.73732512117112,-153.70379836042275,419.9620370679295,-84.72738181410523,203.7744493223787,-261.9448180965313,187.11136042170074,-184.59116457928758
24,-1.0677190590131431,-0.9193234115291489,0.6389448081345108,-0.8280158018565089,3.073906973660087,-14.351930198573314,16.787859871166802,-30.535892489665002,11.82096288192679,43.42725098105939,167.21969896007977,31.97859346844234,14.885306609290922,-92.03252935460682,115.4489239362274,-13.983315675715858
25,-2.8612334814120004,4.676364239253417,-16.542062920917033,19.169690389131574,-41.06282964740376,44.86307692795617,-76.29948822349797,82.01013654943654,-119.95976143059033,297.5085932230477,-187.11587190508726,14.754238973932388,-131.26779686948638,231.43227626120552,-205.99828424928637,153.28333566663696
