,MV1,MV2,MV3,MV4,MV5,MV6,MV7,MV8,MV9,MV10,MV11,MV12,MV13,MV14,MV15,MV16
0,0.4793929227181702,3.3406315798813493,9.36177716745495,13.05980825760154,20.46857316460229,32.80961994933312,107.14184946372468,142.90546341875344,162.7266132316263,153.29867949771406,147.28200780062983,129.44689778930876,122.95421928788662,152.82009109562884,131.6447611579298,124.4650172215879
2,3.700161489788747,17.64787361922753,39.29627784653236,60.498197480867766,62.66088371942816,74.00485839290184,153.18406443045313,97.2386107216798,74.04277341399779,6.291562983901628,-99.78442032350492,-47.74184291770757,-210.81168600866616,-278.1175214465451,-272.8382257938192,-177.66512503605702
3,5.368072427194537,20.5985718487282,41.085189645208686,52.6637695095194,48.88991330904361,2.5243741176127514,-85.88563506460474,-134.6079340166673,-219.8330802764073,-218.9399589008792,-211.5919635108762,-108.8126540724133,-129.2701321084935,-61.7301045110749,-24.904762745833352,-10.548255826380228
4,6.862902685109516,25.700428777937745,44.1180070790652,38.456005287346585,4.614442007050542,-47.39103209345427,-106.44585853942976,-71.0099217365962,-77.70264649711271,3.461697809670568,98.125481278272,107.42454809400942,239.7105721635287,204.39763691216496,52.36760378265788,115.56779932065012
5,8.188152348971638,26.11589698310422,33.47726458440849,7.601769024870805,-40.07860654323741,-92.67391800739858,-119.36794401737096,-72.22139644238655,35.551794194790546,81.53366467804926,77.48079139635513,47.452934588983,-70.1561969958799,-209.31514906575356,-267.5651677251288,-159.7837820375546
6,9.814588445753644,25.050943886846767,17.101379884368725,-21.47533204107617,-52.24849644624044,-80.02859312003147,-55.46341839075035,36.42215873756459,120.50151542083904,35.46616995387285,-60.08540204652672,-88.47396337323971,-270.39233793377457,-118.41022878989924,165.7018999997894,133.0081536001021
7,10.781716111603686,25.152322850984376,5.653649371567553,-40.24698957651424,-73.64980190833103,-23.949051157099007,71.0708558650208,128.4285530402658,95.3020837045542,-66.08867183796792,-155.311227538946,-89.68214719459638,23.473854034276656,221.66258704261577,268.219749586467,83.52009739295966
8,11.165622915491468,20.88998384755655,-9.989934129189123,-54.76878838432015,-59.6095909493655,28.90078407080955,79.5834498258032,2.0853325507155205,-91.09340808514936,-185.91686307159355,-123.912709200094,-6.884504552053386,100.97063995090468,65.37826199588801,-272.8229267740467,-331.6977989095544
9,12.246679726713095,16.441951667476815,-24.910895281230975,-55.91885506187896,-2.4439347701463703,83.69546461120831,75.71436060969882,-80.88734845967247,-125.24584031317,-43.17724986326448,138.66189071106987,-13.650763209817796,-87.4906008280384,-193.27594524516127,-170.80369293978606,52.85433263748257
10,12.863597304283871,10.80650602203832,-34.147711480309,-48.55336017296736,41.75615270018511,87.2524880218889,-26.079083510819142,-159.95820809897805,-63.11945866582846,116.46346054150536,108.20029817486376,-45.10156436091438,-193.12523530793203,-18.9978141297774,215.5029193040481,77.31283069634003
11,12.386678908362796,2.363545667509925,-44.15645190851387,-20.42973012859784,69.2151301758621,39.749008950894,-104.21006908893423,-103.88504657437034,69.1760255397794,106.54842276990668,-100.289829569125,2.899491184076851,-7.059987421135929,193.4087041126049,-64.26011876606572,-224.68165790903413
12,12.446424392877589,-4.681444443288456,-47.06927668715048,14.13876996199724,67.42112915948701,-17.75205538405271,-61.34971783250376,48.87506178875174,103.4107355319802,-35.854714323502776,-88.92663508459327,-57.058527584450985,69.2055764222091,-158.81120901992193,-333.7259632699431,160.15495289556577
13,12.910139893953612,-10.954247899455597,-40.34127549022219,39.37568280538744,44.719559522642726,-60.13852705895283,-45.10112023960392,60.154991527379934,-29.65480920749997,-155.32441734447684,26.16970084243121,-53.197852699940086,-75.55182999555541,-215.17037714185125,125.72608485144292,226.4990106058657
14,12.379227121751796,-16.946471835307193,-28.99531315963281,62.603008525359655,2.469523787319986,-69.06481867439265,29.650973791103752,39.833686548252444,-112.70741927314975,-54.89285012854998,86.39115168283956,-20.72227845962152,-58.10117559950686,131.27729807276336,157.5529875449256,-185.33908150634284
15,11.8282295415994,-23.40594758208249,-12.640356066650613,63.0455765881843,-45.237428569728536,-37.00093225193427,90.46720171338892,-32.56786794902746,-99.15573211489937,115.17479025548118,-18.61801920831704,-42.81497186477236,111.68478554855687,85.29485245912917,-258.510080632077,214.3572529209664
16,11.0730749690415,-27.74599513048156,2.868916424511553,49.04681944015783,-69.62932343872376,20.86213841989411,63.324595054877136,-109.96565433764135,40.46533475774686,118.93152426192046,-172.99915838819197,44.12408627834793,160.32929625182737,-142.53450876058434,190.52044770835343,559.9339233252169
17,9.652593728910349,-28.477513842937697,18.60158194271162,27.552795746407583,-74.80444531353032,75.70844152860423,-8.357500883757893,-81.01790578824148,105.16585330238011,-93.55204688792264,-90.85574494060712,58.96831390395755,-129.5556507530489,136.32351125715752,560.454170229737,-200.4221436840976
18,8.399747038023861,-29.514575834130937,31.5023790062221,-6.45034396893243,-51.14836352834936,91.15238984171695,-103.1879936397927,-11.483314091375178,2.7477416220999658,-201.51390096982232,117.25133919777863,-29.084060943400345,-94.37904049436406,552.8550767158699,-113.0112396424256,-86.85792822025519
19,6.736322011038965,-26.728999369011945,35.58843000440925,-30.55567926561889,-7.867156386055967,46.38133053046772,-104.77435127342142,68.52249089603902,-86.12533395017454,-44.59213214459487,112.9464492810132,-36.14748295380059,411.69796474451095,97.52693094785457,-195.9123458079957,381.5398280194613
20,5.397629975252357,-23.27525999424961,39.37400978730102,-46.98395854745286,39.18098814312543,-3.926815062038031,-33.27494908645622,72.72130876554456,-143.32977811239834,84.23940626600142,-55.08625374547592,99.50330061007072,305.9607691602059,-235.16088426220244,261.8212865201276,-236.4895647384128
22,2.122438052635971,-14.303370609100057,26.278698643991905,-47.29055945444725,62.69222879030622,-106.45923356990988,80.45332536640672,-110.62245627879838,60.0349540131474,-114.97703982224812,114.46637907891886,122.60502202094222,-97.23378164880704,57.32977064046827,-245.5665953892644,301.91368749333105
24,-1.245309166372408,-2.681948467602979,3.414506885735591,-3.884243173784853,5.805528235198381,-4.255053807498371,6.95261186785774,-32.777442958012216,-12.688416875943403,94.21462378424894,187.5182856883728,-36.16513456145822,37.52546489408178,-77.59544925751061,31.146559322843583,-110.54874087105507
